Query,Title,Price,Rating,Reviews,Image URL,Product URL
women shoes,Colorful Women Casual Shoes,399,4.0,299,https://images.meesho.com/images/products/419799425/vxoqk_400.webp,https://www.meesho.com/n-n-white-casual-shoes-for-womens/p/6xxrb5
women shoes,Latest Fabulous Women Casual Shoes,217,4.1,5821,https://images.meesho.com/images/products/180110085/xgxl6_400.webp,https://www.meesho.com/supex-comfortable-sports-running-walking-slip-on-casual-shoes/p/2z8dtx
women shoes,Latest Women Casual Shoes,364,4.1,2936,https://images.meesho.com/images/products/293285745/nlfqo_400.webp,https://www.meesho.com/women-casual-shoes/p/4um4q9
women shoes,Attractive Women Casual Shoes,249,4.2,5603,https://images.meesho.com/images/products/388728366/x60ho_400.webp,https://www.meesho.com/jackrunner-casual-shoes-for-women/p/6ffsq6
women shoes,Alluring Women Casual Shoes,334,4.1,2695,https://images.meesho.com/images/products/375748006/pmsfd_400.webp,https://www.meesho.com/latest-women-casual-shoes/p/67pl0m
women shoes,Voguish Women Casual Shoes,279,3.9,N/A,https://images.meesho.com/images/products/443168974/y8vln_400.webp,https://www.meesho.com/womens-stylish-casual-sports-walking-sneakers-shoes-for-girl-and-women/p/7bunda
women shoes,Fashionable Women Women Loafers & Moccassins,194,3.8,4210,https://images.meesho.com/images/products/261200778/jrplf_400.webp,https://www.meesho.com/lasser-cutting-shoes-women/p/4bift6
women shoes,Classy Women Casual Shoes,294,4.1,4711,https://images.meesho.com/images/products/273601386/v9n1l_400.webp,https://www.meesho.com/latest-stylish-women-casual-sneakers-shoesgirls-sneakers-for-women/p/4iw86i
women shoes,Gorgeous Women Sport Shoes,342,3.7,1291,https://images.meesho.com/images/products/391659098/grl0w_400.webp,https://www.meesho.com/party-wear-gym-sport-shoes-ledy-shoes/p/6h6m3e
women shoes,Versatile Women Casual Shoes,308,4.0,7080,https://images.meesho.com/images/products/249414897/dwpoc_400.webp,https://www.meesho.com/stylish-casuals-shoes-for-girlspink/p/44htrl
women shoes,Modern Fabulous Women Casual Shoes,370,4.1,4651,https://images.meesho.com/images/products/181510816/h8pin_400.webp,https://www.meesho.com/casual-shoes/p/302en4
women shoes,Trendy Casual Shoes,431,3.8,N/A,https://images.meesho.com/images/products/441701322/nhmab_400.webp,https://www.meesho.com/woman-casual-stylish-shoes/p/7az6x6
women shoes,Latest Attractive Women casual Shoes,293,4.1,1072,https://images.meesho.com/images/products/210666073/g8iio_400.webp,https://www.meesho.com/supexr-womens-and-girls-comfortable-sports-running-walking-slip-on-casual-shoes-combo-of-2/p/3hfazd
women shoes,Ravishing Women Casual Shoes,365,4.0,853,https://images.meesho.com/images/products/403707804/byeli_400.webp,https://www.meesho.com/megpar-womens-and-girls-synthetic-7000-white-casual-sneakers-shoes/p/6ocuxo
women shoes,Fashionate Women Sport Shoes,278,4.3,15132,https://images.meesho.com/images/products/202936667/m2wxo_400.webp,https://www.meesho.com/classy-women-sport-shoes/p/3ctmxn
women shoes,Gorgeous Women Casual Shoes,364,3.9,1006,https://images.meesho.com/images/products/229472112/ss7eg_400.webp,https://www.meesho.com/megpar-women-and-girls-851-mesh-white-stylish-comfortable-sports-running-casual-sneakers-shoes/p/3smdtc
women shoes,Alluring Women Casual Shoes,252,4.0,1583,https://images.meesho.com/images/products/383017937/h4ips_400.webp,https://www.meesho.com/fancy-women-casual-shoes/p/6c1ej5
women shoes,Attractive Women Casual Shoes,199,3.9,7,https://images.meesho.com/images/products/442053779/pod0l_400.webp,https://www.meesho.com/vrino-meshlightweightcomfortall-seasonstrendydaily-use-shoes-for-women-sneakers-for-women-black/p/7b6qvn
women shoes,Elite Women Casual Shoes,255,4.2,268,https://images.meesho.com/images/products/435181628/7rkln_400.webp,https://www.meesho.com/casual-for-women/p/773gak
women shoes,Elite Women Casual Shoes,219,4.0,776,https://images.meesho.com/images/products/354419436/9jk1n_400.webp,https://www.meesho.com/sports-running-shoes-for-boys-kids-daily-use-casual-running-shoes-for-boys/p/5v0fsc
women shoes,Attractive Women Casual Shoes,282,4.2,1116,https://images.meesho.com/images/products/305312766/1xpf5_400.webp,https://www.meesho.com/cooperwings-womens-synthetic-white-stylish-casual-sneaker-shoes-for-womens-and-girls/p/51rwu6
women shoes,Relaxed Attractive Women Bellies & Ballerinas,217,4.0,772,https://images.meesho.com/images/products/206655362/wwd0d_400.webp,https://www.meesho.com/supex-womens-stylish-casual-sports-walking-snekers-shoes-for-girl-and-women/p/3f1caq
women shoes,Classy Women Casual Shoes,380,4.1,355,https://images.meesho.com/images/products/421310205/ihshg_400.webp,https://www.meesho.com/womens-black-white-shoes/p/6yu519
women shoes,Attractive Women Casual Shoes,336,4.0,511,https://images.meesho.com/images/products/403208623/zy4qi_400.webp,https://www.meesho.com/fashion-world-trending-women-sport-shoes-for-women/p/6o25rj
women shoes,Attractive Women Casual Shoes,194,4.0,426,https://images.meesho.com/images/products/359110645/sytim_400.webp,https://www.meesho.com/voguish-women-casual-shoes/p/5xszjp
women shoes,Elite Women Casual Shoes,384,3.6,12,https://images.meesho.com/images/products/430237412/9b5rn_400.webp,https://www.meesho.com/alluring-women-casual-shoes/p/745hb8
women shoes,Modern Fabulous Women Casual Shoes,370,4.1,4651,https://images.meesho.com/images/products/181510816/h8pin_400.webp,https://www.meesho.com/casual-shoes/p/302en4
women shoes,Pretty Women Sneakers,387,4.0,8108,https://images.meesho.com/images/products/284920151/hfjpw_400.webp,https://www.meesho.com/latest-trendy-2023-fighter-white-shoes-for-girls-and-women/p/4pmtsn
women shoes,Alluring Women Casual Shoes,260,4.0,2456,https://images.meesho.com/images/products/381045948/c9xpl_400.webp,https://www.meesho.com/sneakers-for-women-latest-women-shoes-running-shoes-for-men-sport-shoes-for-women/p/6av4xo
women shoes,Colorful Women Casual Shoes,304,4.0,1883,https://images.meesho.com/images/products/343734927/50sd1_400.webp,https://www.meesho.com/latest-stylish-pink-shoes-for-women/p/5onfkf
women shoes,Vokline Casual Shoes For Women,267,4.2,9374,https://images.meesho.com/images/products/329470833/bk5hy_400.webp,https://www.meesho.com/womens-walking-slip-on-outdoor-shoes-sneakers-for-women-pink/p/5g5pbl
women shoes,Colorful Women Casual Shoes,353,4.0,7101,https://images.meesho.com/images/products/315940727/8u6xf_400.webp,https://www.meesho.com/sneakers/p/583pfb
women shoes,Trendy Women Sport Shoes,278,4.1,671,https://images.meesho.com/images/products/409575489/vhqgd_400.webp,https://www.meesho.com/women-sports-and-running-shoes/p/6rumgx
women shoes,Gorgeous Women Casual Shoes,364,3.9,1006,https://images.meesho.com/images/products/229472112/ss7eg_400.webp,https://www.meesho.com/megpar-women-and-girls-851-mesh-white-stylish-comfortable-sports-running-casual-sneakers-shoes/p/3smdtc
women shoes,Colorful Women Casual Shoes,262,4.0,409,https://images.meesho.com/images/products/375076482/jjepb_400.webp,https://www.meesho.com/cw-womens-stylish-casual-sports-walking-sneakers-shoes-for-girls-and-women/p/67b6v6
women shoes,Colorful Women Casual Shoes,174,4.0,29014,https://images.meesho.com/images/products/58317640/g9si9_400.webp,https://www.meesho.com/wonderful-casual-and-comfortable-belly/p/ypy6g
men sweater,Trendy Retro Men Sweatshirts,315,4.0,3587,https://images.meesho.com/images/products/380462678/te33u_400.webp,https://www.meesho.com/keesor-men-sweatshirtmen-jacketmen-cotton-hooded-neck-sweatshirt/p/6aimvq
men sweater,Pretty Ravishing Men Sweaters,330,4.3,8,https://images.meesho.com/images/products/440970347/lgl43_400.webp,https://www.meesho.com/men-striped-high-neck-wool-blend-sky-blue/p/7ajiwb
men sweater,Urbane Glamorous Men Sweaters,494,4.4,5,https://images.meesho.com/images/products/439468771/adkoh_400.webp,https://www.meesho.com/full-sleeve-sweater-for-men-sweater-for-office-brown/p/79nc9v
men sweater,Urbane Designer Men Sweatshirts,259,3.7,N/A,https://images.meesho.com/images/products/442046381/nln51_400.webp,https://www.meesho.com/mens-sweatershirt/p/7b6l65
men sweater,Fancy Ravishing Men Sweaters,447,4.1,5475,https://images.meesho.com/images/products/351409290/pbova_400.webp,https://www.meesho.com/men-winter-sweater-for-office-full-sleeves-round-neck-sweater-for-men-round-neck-pure-wool-pullover-baby-pink/p/5t7x56
men sweater,Comfy Glamorous Men Sweatshirts,390,4.3,71,https://images.meesho.com/images/products/433979424/amcr6_400.webp,https://www.meesho.com/trandy-solid-full-sleeve-100fleece-sweatshirt/p/76doo0
men sweater,Trendy Fabulous Men Sweatshirts,330,4.1,576,https://images.meesho.com/images/products/204091052/mst27_400.webp,https://www.meesho.com/hip-hop-fashion/p/3didnw
men sweater,Urbane Sensational Men Sweaters,299,4.2,315,https://images.meesho.com/images/products/68636332/qcnen_400.webp,https://www.meesho.com/sk004-rcb/p/14v44s
men sweater,Urbane Latest Men Sweatshirts,419,3.8,N/A,https://images.meesho.com/images/products/442162627/xc2u2_400.webp,https://www.meesho.com/sweatshirt-for-men-men-sweatshirt-sweatshirt-men-men-sweatshirt-hoodie-man-stylish-sweatshirt-woolen-sweatshirt-men-cotton-sweatshirt-man-winter-sweatshirt/p/7b92v7
men sweater,Fancy Modern Men Sweaters,513,4.0,64,https://images.meesho.com/images/products/425744307/5psc6_400.webp,https://www.meesho.com/woramoda-mens-woolen-winter-full-sleeve-sweater-sweatshirt-wool-fabric/p/71h6er
men sweater,Classic Latest Men Sweaters,207,4.0,1270,https://images.meesho.com/images/products/384169532/qhq5y_400.webp,https://www.meesho.com/men-high-neck-sweater-pullover-fullsleeves-winter/p/6cq33w
men sweater,Classic Sensational Men Sweatshirts,276,3.7,2487,https://images.meesho.com/images/products/210554345/zrcmj_400.webp,https://www.meesho.com/swaggerjns-unisex-life-line-design-printed-hooded-sweatshirt-pullover-sweatshirts-for-men-women/p/3hcwrt
men sweater,Trendy Partywear Men Sweatshirts,416,4.1,4197,https://images.meesho.com/images/products/48649373/3cgpx_400.webp,https://www.meesho.com/stylish-fashionista-men-sweatshirts/p/syq3h
men sweater,Men Wool Regular Tshirts,334,4.0,32,https://images.meesho.com/images/products/428136790/jvzik_400.webp,https://www.meesho.com/packing-sweater-for-men/p/72wggm
men sweater,Trendy Modern Men Sweaters,389,3.8,N/A,https://images.meesho.com/images/products/441949339/7vm10_400.webp,https://www.meesho.com/sweater-for-men-men-sweater-jacket-full-sleeve-sweater-for-men-men-winter-sweater-woolen-sweater-for-men-men-sweater-stylish-men-sweater-man-winter-sweater/p/7b4iaj
men sweater,Classy Ravishing Men Sweaters,257,4.0,1749,https://images.meesho.com/images/products/14367048/7dubb_400.webp,https://www.meesho.com/pretty-fashionista-men-sweaters/p/8jxoo
men sweater,Stylish Fashionable Men Sweaters,385,3.9,N/A,https://images.meesho.com/images/products/436306478/nm75l_400.webp,https://www.meesho.com/pretty-glamorous-men-sweaters/p/77rk8e
men sweater,Comfy Designer Men Sweaters,355,4.1,759,https://images.meesho.com/images/products/182792568/ksbem_400.webp,https://www.meesho.com/3-button-mens-round-neck-sweaters/p/30tvnc
men sweater,Trendy Partywear Men Sweaters,558,4.2,6,https://images.meesho.com/images/products/375119542/k7mlg_400.webp,https://www.meesho.com/combopack-of-2-sweat-shirts-for-mens/p/67c43a
men sweater,Classic Retro Men Sweaters,339,4.0,95,https://images.meesho.com/images/products/376824633/7qezh_400.webp,https://www.meesho.com/glaucus-premium-trendy-men-sweater/p/68cnqx
men sweater,Trendy Fashionable Men Sweaters,487,4.3,27,https://images.meesho.com/images/products/390209906/mlogt_400.webp,https://www.meesho.com/grand-line-mens-acrylic-woolen-sweater-winter-wear-regular-fit-soft-warm-sweater-for-mensboys/p/6gbjw2
men sweater,Kvetoo Men's Sweaters,610,4.3,13,https://images.meesho.com/images/products/435331500/rnwbs_400.webp,https://www.meesho.com/kvetoo-mens-solid-pullovers-beige-sweaters/p/776nxo
men sweater,Trendy Fabulous Men Sweatshirts,330,4.1,576,https://images.meesho.com/images/products/204091052/mst27_400.webp,https://www.meesho.com/hip-hop-fashion/p/3didnw
men sweater,Trendy Partywear Men Sweatshirts,332,3.8,N/A,https://images.meesho.com/images/products/444771396/ljg72_400.webp,https://www.meesho.com/trending-sweatshirt-for-mens/p/7cszt0
men sweater,SKYBEN Men's Sweatshirts,179,3.8,16102,https://images.meesho.com/images/products/4344995/0zvwm_400.webp,https://www.meesho.com/skyben-mens-sweatshirts/p/2l4mb
men sweater,Comfy Retro Men Sweatshirts,328,3.7,N/A,https://images.meesho.com/images/products/441943102/devcd_400.webp,https://www.meesho.com/mens-sweatershirt/p/7b4dha
men sweater,Trendy Elegant Men Sweaters,779,3.8,N/A,https://images.meesho.com/images/products/442868431/hgmhz_400.webp,https://www.meesho.com/ewools-printed-round-neck-casual-men-sweater/p/7bo7gv
men sweater,Fancy Fashionable Men Sweatshirts,266,3.9,492,https://images.meesho.com/images/products/343630795/81sxc_400.webp,https://www.meesho.com/mens-hoodie/p/5ol77v
men sweater,Trendy Graceful Men Sweatshirts,259,3.9,N/A,https://images.meesho.com/images/products/442253847/fusej_400.webp,https://www.meesho.com/mens-sweatershirt/p/7bb193
men sweater,Trendy Graceful Men Sweatshirts,330,4.0,1164,https://images.meesho.com/images/products/175866377/0ukvz_400.webp,https://www.meesho.com/trendy-graceful-men-sweatshirts/p/2wpfd5
men sweater,Urbane Ravishing Men Sweatshirts,243,3.8,866,https://images.meesho.com/images/products/155568174/ik3cg_400.webp,https://www.meesho.com/white-high-neck-sweat-shirt/p/2kmd66
men sweater,Pretty Fabulous Men Sweaters,468,4.1,32,https://images.meesho.com/images/products/421254556/4vksi_400.webp,https://www.meesho.com/designer-sweater-for-men/p/6ysy3g
men sweater,Men Wool Regular Tshirts,334,4.0,32,https://images.meesho.com/images/products/428136790/jvzik_400.webp,https://www.meesho.com/packing-sweater-for-men/p/72wggm
men sweater,TOGS & TERRE Men's Sweatshirts,489,4.1,487,https://images.meesho.com/images/products/362271632/ev1z8_400.webp,https://www.meesho.com/togs-terre-mens-colorblocked-pullovers-navy-blue-sweatshirts/p/5zoqkw
men sweater,Trendy Partywear Men Sweatshirts,416,4.1,4197,https://images.meesho.com/images/products/48649373/3cgpx_400.webp,https://www.meesho.com/stylish-fashionista-men-sweatshirts/p/syq3h
men sweater,Fancy Latest Men Sweatshirts,330,3.9,252,https://images.meesho.com/images/products/204148301/jouzv_400.webp,https://www.meesho.com/hip-hop-fashion/p/3djlu5
men sweater,TRY THIS Men's Sweatshirts,239,3.9,26,https://images.meesho.com/images/products/167891351/hbgiy_400.webp,https://www.meesho.com/try-this-mens-colorblocked-round-neck-multicolor-sweatshirts/p/2ryhsn
men sweater,Trendy Fashionista Men Sweatshirts,279,3.9,231,https://images.meesho.com/images/products/434089660/yukqs_400.webp,https://www.meesho.com/comfy-fashionista-men-sweatshirts/p/76g1q4
men sweater,Pretty Fashionable Men Sweatshirts,352,3.6,23,https://images.meesho.com/images/products/430028485/f4b6c_400.webp,https://www.meesho.com/mens-winter-cotton-dark-green-sweatshirt-mens-sweatshirt-sweatshirts/p/74103p
men sweater,Trendy Designer Men Sweaters,545,4.1,386,https://images.meesho.com/images/products/197865771/xxhu1_400.webp,https://www.meesho.com/lazychunks-classic-grey-zipper-hooded-sweaters-for-men-winter-wear-hoodies/p/39sy7f
women sweater,Trendy Feminine Women Sweaters,281,4.0,3821,https://images.meesho.com/images/products/361038733/tgavw_400.webp,https://www.meesho.com/pilot-fancy-sweaters/p/5yyb9p
women sweater,Urbane Fashionista Women Sweaters,267,4.1,580,https://images.meesho.com/images/products/373267137/u4o3y_400.webp,https://www.meesho.com/wool-jipar-11111/p/668erl
women sweater,Classic Fabulous Women Sweaters,299,3.9,5075,https://images.meesho.com/images/products/180147886/cgiar_400.webp,https://www.meesho.com/suits-sharts-1-sweaters/p/2z96zy
women sweater,Trendy Partywear Women Sweaters,338,3.8,190,https://images.meesho.com/images/products/374469758/irqla_400.webp,https://www.meesho.com/girls-stylish-woolen-hoody/p/66y6pq
women sweater,Trendy Graceful Women Sweaters,304,4.2,3108,https://images.meesho.com/images/products/308206762/5bebo_400.webp,https://www.meesho.com/pretty-graceful-women-sweaters/p/53hxuy
women sweater,Stylish Ravishing Women Sweaters,222,4.2,106,https://images.meesho.com/images/products/424404671/edazm_400.webp,https://www.meesho.com/vardhman-collection-women-winter-full-sleeve-cardigan-pack-of-1/p/70ogqn
women sweater,Fancy Modern Women Sweaters,253,3.9,18457,https://images.meesho.com/images/products/66090339/e9awm_400.webp,https://www.meesho.com/fancy-modern-women-sweaters/p/13cjmr
women sweater,Pretty Partywear Women Sweaters,508,4.0,15,https://images.meesho.com/images/products/439099711/xtnfi_400.webp,https://www.meesho.com/women-sweater-round-neck-women-sweater-pure-wool-best-for-casual-days-perfect-for-office-use-knitted-sweater-women-sweater-sweater/p/79ffi7
women sweater,Stylish Sensational Women Sweatshirts,243,3.8,2865,https://images.meesho.com/images/products/188219706/mwri1_400.webp,https://www.meesho.com/pretty-modern-womens-hoodies-and-sweaters/p/342796
women sweater,Comfy Fashionable Women Sweaters,373,4.0,1488,https://images.meesho.com/images/products/357593700/ykzol_400.webp,https://www.meesho.com/fashionable-women-sweatshirts-black-zipper-front-open-sweaters-for-women-winter-wear/p/5wwh2c
women sweater,Stylish Graceful Women Sweaters,620,3.9,N/A,https://images.meesho.com/images/products/442532070/ggc2g_400.webp,https://www.meesho.com/comfy-elegant-women-sweaters/p/7bgzxi
women sweater,Classy Fashionista Women Sweaters,283,4.1,3812,https://images.meesho.com/images/products/308633543/y3o9v_400.webp,https://www.meesho.com/pretty-glamorous-women-sweaters/p/53r35z
women sweater,Classic Modern Women Sweaters,726,4.0,N/A,https://images.meesho.com/images/products/443448679/ub4xq_400.webp,https://www.meesho.com/comfy-partywear-women-sweaters/p/7c0n6v
women sweater,Stylish Ravishing Women Sweaters,299,3.8,2786,https://images.meesho.com/images/products/349138204/f26ax_400.webp,https://www.meesho.com/women-sweatshirt/p/5rv8rg
women sweater,Fancy Partywear Women Sweaters,1159,4.0,N/A,https://images.meesho.com/images/products/433554268/xj9co_400.webp,https://www.meesho.com/imported-cozy-zipper-cardigan-with-hoodie-soft-stylish-perfect-for-winter/p/764km4
women sweater,Pretty Fashionable Women Sweaters,208,4.0,2526,https://images.meesho.com/images/products/320935700/ulwym_400.webp,https://www.meesho.com/trendy-fabulous-women-sweaters/p/5b2rkk
women sweater,BLUSHH COLLECTION Women's Sweaters,321,3.9,18369,https://images.meesho.com/images/products/337122912/ob9gi_400.webp,https://www.meesho.com/blushh-collection-womens-multicolor-sweaters/p/5kpppc
women sweater,Trendy Glamorous Women Sweaters,403,4.1,1192,https://images.meesho.com/images/products/52105428/l33ju_400.webp,https://www.meesho.com/fancy-fashionista-women-sweaters/p/v0st0
women sweater,Classic Fabulous Women Sweaters,672,4.2,11,https://images.meesho.com/images/products/392318873/kiufy_400.webp,https://www.meesho.com/grand-line-womens-acrylic-woolen-winter-wear-warm-kurta-with-palazzo-set-for-casual-formal-occasion/p/6hkr6h
women sweater,Stylish Sensational Women Sweaters,543,4.3,987,https://images.meesho.com/images/products/186882008/c9vf8_400.webp,https://www.meesho.com/wear-lusso-women-100-wool-pullover-sweater-regular-fit-for-winter-wear-full-sleeve-stylish-sweater-crafted-with-comfort-fit-and-modern-clothing-for-winter-wear/p/339j2w
women sweater,Stylish Ravishing Women Sweaters,299,3.8,2786,https://images.meesho.com/images/products/349138204/f26ax_400.webp,https://www.meesho.com/women-sweatshirt/p/5rv8rg
women sweater,Trendy Latest Women Sweatshirts,261,4.2,7605,https://images.meesho.com/images/products/345807383/fohx7_400.webp,https://www.meesho.com/pretty-fashionista-trendy-fashionable-printed-sweatshirt-for-womens/p/5pvuon
women sweater,Trendy Modern Women Sweaters,315,4.0,660,https://images.meesho.com/images/products/349795694/j1lgo_400.webp,https://www.meesho.com/trendy-modern-women-sweaters/p/5s9c32
women sweater,Fancy Retro Women Sweaters,229,4.0,349,https://images.meesho.com/images/products/354641980/s8jte_400.webp,https://www.meesho.com/meavyil-women-v-neck-cardigans/p/5v57i4
women sweater,Stylish Feminine Women Sweaters,703,4.0,N/A,https://images.meesho.com/images/products/438346345/xuq4v_400.webp,https://www.meesho.com/fancy-fasionable-women-sweters/p/78za7d
women sweater,Trendy Fashionable Women Sweaters,317,3.2,6,https://images.meesho.com/images/products/433289524/hhzgv_400.webp,https://www.meesho.com/urbane-designer-women-sweaters/p/75ywc4
women sweater,Pretty Sensational Women Sweaters,422,4.1,N/A,https://images.meesho.com/images/products/439763350/dxg1u_400.webp,https://www.meesho.com/shivaye-treders-presents-a-new-long-a-line-cardigen/p/79tnkm
women sweater,Comfy Fashionable Women Sweaters,373,4.0,1488,https://images.meesho.com/images/products/357593700/ykzol_400.webp,https://www.meesho.com/fashionable-women-sweatshirts-black-zipper-front-open-sweaters-for-women-winter-wear/p/5wwh2c
women sweater,Myhra Alluring Knit Women's Sweaters Vol 3,448,4.1,1126,https://images.meesho.com/images/products/1193361/dc5ke_400.webp,https://www.meesho.com/alluring-knit-womens-sweater/p/pksx
women sweater,Trendy Latest Women Sweaters,281,4.1,3477,https://images.meesho.com/images/products/352824986/tn5zf_400.webp,https://www.meesho.com/cot-round-neck/p/5u29i2
women sweater,Classy Glamorous Women Sweatshirts,321,3.2,10,https://images.meesho.com/images/products/441654532/eztel_400.webp,https://www.meesho.com/brown-sweat-shirt-for-women/p/7ay6tg
women sweater,BLUSHH COLLECTION Women's Sweaters,236,4.0,8136,https://images.meesho.com/images/products/10710907/009f5_400.webp,https://www.meesho.com/blushh-collection-womens-sweaters/p/6dkl7
women sweater,Pretty Graceful Women Sweaters,582,4.1,1854,https://images.meesho.com/images/products/147286496/sfy25_400.webp,https://www.meesho.com/arrezo-daffodils-wollen-coat/p/2fouzk
women sweater,Comfy Retro Women Sweaters,871,3.6,5,https://images.meesho.com/images/products/432512870/npccx_400.webp,https://www.meesho.com/imported-adeline-sweater/p/75i92e
women sweater,Trendy Sensational Women Sweaters,338,4.1,714,https://images.meesho.com/images/products/315036724/6dmoj_400.webp,https://www.meesho.com/trendy-women-sweater-ladies-cardigan-woolen-winter-wear-warm-sweater-in-red/p/57kbw4
women sweater,Pretty Fabulous Women Sweaters,301,4.1,8561,https://images.meesho.com/images/products/308792303/du6zy_400.webp,https://www.meesho.com/pink-star/p/53uhnz
women sweater,Pretty Fashionable Women Sweaters,389,4.3,3336,https://images.meesho.com/images/products/179356558/b7qtc_400.webp,https://www.meesho.com/ladies-fancy-sweater/p/2ys8em
women sweater,Comfy Fabulous Women Sweatshirts,292,3.6,227,https://images.meesho.com/images/products/214805684/8nczs_400.webp,https://www.meesho.com/women-button-sweatshirt/p/3jw14k
women sweater,Classy Elegant Women Sweaters,499,4.1,N/A,https://images.meesho.com/images/products/444800102/ouwlx_400.webp,https://www.meesho.com/women-fancy-sweater-cardigan-party-wear-woolen/p/7ctlye
women sweater,Trendy Designer Women Sweaters,643,4.1,N/A,https://images.meesho.com/images/products/434561271/rluyr_400.webp,https://www.meesho.com/jdd-woollen-sweater/p/76q5mf
men shorts,Elegant Fabulous Men Shorts,204,4.0,4791,https://images.meesho.com/images/products/254031357/7oygf_400.webp,https://www.meesho.com/stylish-boxer-cotton-chat-combo-pack-3-of-red-blue-yellow-nice-boxer-nice/p/478rul
men shorts,Elegant Fabulous Men Shorts,394,3.9,5216,https://images.meesho.com/images/products/281051233/wugmd_400.webp,https://www.meesho.com/men-solid-bermuda-shorts-pack-of-5/p/4nbwip
men shorts,Fancy Fashionista Men Shorts,215,3.9,4696,https://images.meesho.com/images/products/382299384/9ab18_400.webp,https://www.meesho.com/mens-cotton-shorts-grey-printed-casual-shorts-for-men/p/6bm03c
men shorts,Elegant Latest Men Shorts,269,3.8,19686,https://images.meesho.com/images/products/114351032/xrmiz_400.webp,https://www.meesho.com/premium-sports-men-shorts-combo-pack-of-2/p/1w2xtk
men shorts,Stylish Latest Men Shorts,278,4.0,18198,https://images.meesho.com/images/products/191115172/5fccm_400.webp,https://www.meesho.com/mens-cotton-shorts-pack-of-2-stylish-printed-cotton-shorts-for-men-grey-and-blue-color-all-over-printed-shorts/p/35s9es
men shorts,Designer Fashionista Men Shorts,278,3.8,10284,https://images.meesho.com/images/products/277505724/ovon8_400.webp,https://www.meesho.com/stylish-mens-shorts-pack-of-3/p/4l7wsc
men shorts,Gorgeous Glamarous Men Shorts,335,3.8,10086,https://images.meesho.com/images/products/109154846/0wtll_400.webp,https://www.meesho.com/ns-shorts-for-sports-wear/p/1szkf2
men shorts,Elegant Glamarous Men Shorts,456,4.2,2803,https://images.meesho.com/images/products/215099126/o7zyl_400.webp,https://www.meesho.com/stylish-modern-elegant-trendy-mens-shorts-pack-of-5/p/3k2bjq
men shorts,Fancy Modern Men Shorts,274,3.8,2446,https://images.meesho.com/images/products/408685075/sgy6v_400.webp,https://www.meesho.com/shorts-for-men/p/6rbjf7
men shorts,Designer Modern Men Shorts,218,3.8,1122,https://images.meesho.com/images/products/372666096/qix0s_400.webp,https://www.meesho.com/ssk-knight-wear-ultimate-comfort-seamless-cotton-boxer-shorts-pocket-free-mens-boxers-shorts-pack-of-4/p/65vj00
men shorts,Elegant Unique Men Shorts,254,4.0,21,https://images.meesho.com/images/products/431427463/9wpce_400.webp,https://www.meesho.com/men-printed-trendy-casual-shortspack-of-3/p/74uzk7
men shorts,Designer Fabulous Men Shorts,252,3.7,5291,https://images.meesho.com/images/products/324034745/8dxkj_400.webp,https://www.meesho.com/men-shorts/p/5cx6t5
men shorts,Stylish Unique Men Shorts,257,3.7,1824,https://images.meesho.com/images/products/406002278/bldhz_400.webp,https://www.meesho.com/premium-sports-men-shorts-combo-pack-of-2/p/6pq1d2
men shorts,Elegant Unique Men Shorts,247,3.8,162,https://images.meesho.com/images/products/432933708/obrzl_400.webp,https://www.meesho.com/premium-sports-men-shorts-combo-pack-of-2/p/75r9sc
men shorts,Stylish Unique Men Shorts,343,4.0,1647,https://images.meesho.com/images/products/389282464/gj6vt_400.webp,https://www.meesho.com/men-fitness-stylesh-strachable-sportwear-casual-running-short-for-men/p/6fro9s
men shorts,Fashionable Trendy Men Shorts,295,4.2,17,https://images.meesho.com/images/products/439495636/dozhs_400.webp,https://www.meesho.com/men-shorts/p/79nx04
men shorts,Dhisha Men's Three Fourths,318,4.1,3360,https://images.meesho.com/images/products/271623838/ea0xc_400.webp,https://www.meesho.com/dhisha-mens-solid-bermudas-grey-three-fourths-pack-of-2/p/4hpuam
men shorts,Elegant Glamarous Men Shorts,213,4.0,1090,https://images.meesho.com/images/products/128649871/yaeet_400.webp,https://www.meesho.com/boxer-for-men/p/24levj
men shorts,Fashionable Fabulous Men Shorts,262,3.5,116,https://images.meesho.com/images/products/434202017/qf9uq_400.webp,https://www.meesho.com/men-trendy-casual-shortspack-of-3/p/76igf5
men shorts,Designer Glamarous Men Shorts,349,4.0,1431,https://images.meesho.com/images/products/389273678/iqxyi_400.webp,https://www.meesho.com/men-black-grey-casual-running-sportwear-short-formen-pack-of-2/p/6frhhq
men shorts,Designer Fashionista Men Shorts,292,3.9,6568,https://images.meesho.com/images/products/317578915/i9xuo_400.webp,https://www.meesho.com/nicker-shorts/p/592tgj
men shorts,Gorgeous Trendy Men Shorts,289,3.6,1483,https://images.meesho.com/images/products/306492650/mar95_400.webp,https://www.meesho.com/stylish-men-solid-sports-shorts-pack-of-3/p/52h78q
men shorts,Ravishing Latest Men Shorts,330,4.0,7738,https://images.meesho.com/images/products/54860156/yt5v7_400.webp,https://www.meesho.com/cotton-mens-shorts-regular-fit-pack-of-2/p/wnud8
men shorts,Fancy Fabulous Men Shorts,234,3.9,862,https://images.meesho.com/images/products/394780395/824e4_400.webp,https://www.meesho.com/btmz-mens-regular-fit-lycra-blend-casual-lounge-shorts-dual-pocket-sleep-shorts-pack-of-2/p/6j1ii3
